log_stamp,AmmoDebug.rpm1,AmmoDebug.rpm2
115.792961,19.921886444091797,19.949216842651367
115.803014,19.952255249023438,19.994770050048828
115.813054,20.05550765991211,20.052473068237305
115.823079,20.037288665771484,20.05854606628418
115.833124,20.05550765991211,20.000844955444336
115.84318,20.00995445251465,20.0251407623291
115.853219,20.00995445251465,19.949216842651367
115.86329,19.991735458374023,19.961366653442383
115.873432,19.940109252929688,20.019067764282227
115.883493,19.985660552978516,19.961366653442383
115.893541,20.00995445251465,19.961366653442383
115.903602,20.067655563354492,20.04032325744629
115.913663,19.991735458374023,20.082841873168945
115.923707,19.991735458374023,20.01299285888672
115.933741,19.9978084564209,19.988697052001953
115.943778,19.9978084564209,20.019067764282227
115.95382,20.028175354003906,20.000844955444336
115.96388,20.016027450561523,19.891517639160156
115.973925,19.940109252929688,19.988697052001953
115.983975,19.97958755493164,20.0251407623291
115.994124,20.079803466796875,20.000844955444336
116.004176,20.00995445251465,20.000844955444336
116.014232,20.00995445251465,20.019067764282227
116.024271,19.991735458374023,20.0251407623291
116.034319,19.991735458374023,20.019067764282227
116.04436,19.991735458374023,19.982622146606445
116.054393,19.93403434753418,19.937068939208984
116.064433,19.967439651489258,19.97654914855957
116.074474,19.9978084564209,19.988697052001953
116.084511,20.08587646484375,20.000844955444336
116.094559,20.028175354003906,20.046398162841797
116.104622,20.00995445251465,20.006919860839844
116.114699,19.967439651489258,20.019067764282227
116.124811,19.958328247070312,20.000844955444336
116.134852,19.921886444091797,20.04032325744629
116.144875,19.958328247070312,20.01299285888672
116.154947,20.016027450561523,19.988697052001953
116.164972,20.02210235595703,19.970476150512695
116.175019,20.05550765991211,19.955291748046875
116.185068,20.00995445251465,20.046398162841797
116.195128,20.02210235595703,20.006919860839844
116.205163,19.958328247070312,20.04032325744629
116.2152,19.921886444091797,20.019067764282227
116.225236,19.985660552978516,19.961366653442383
116.235281,20.00995445251465,19.949216842651367
116.245329,20.037288665771484,19.988697052001953
116.255344,20.028175354003906,20.006919860839844
116.26547,20.00995445251465,19.949216842651367
116.275517,20.016027450561523,19.949216842651367
116.285578,19.967439651489258,20.070693969726562
116.295617,20.02210235595703,20.04032325744629
116.305686,19.940109252929688,20.0251407623291
116.315734,20.003881454467773,19.994770050048828
116.325791,20.028175354003906,20.019067764282227
116.335837,20.016027450561523,19.955291748046875
116.345907,20.003881454467773,19.988697052001953
116.355966,20.016027450561523,20.000844955444336
116.365995,19.991735458374023,19.955291748046875
116.376017,20.05550765991211,19.970476150512695
116.386157,19.9978084564209,20.031213760375977
116.396205,19.967439651489258,20.070693969726562
116.40626,19.9978084564209,19.994770050048828
116.416311,19.991735458374023,19.994770050048828
116.426346,19.9978084564209,19.937068939208984
116.43639,19.973514556884766,19.937068939208984
116.446428,20.04336166381836,20.019067764282227
116.456473,20.079803466796875,19.982622146606445
116.466505,20.049434661865234,19.988697052001953
116.476539,19.985660552978516,20.0251407623291
116.486604,19.952255249023438,20.01299285888672
116.496653,19.921886444091797,20.0251407623291
116.506675,19.973514556884766,20.0251407623291
116.516712,20.05550765991211,20.031213760375977
116.526843,19.991735458374023,19.994770050048828
116.536889,20.037288665771484,19.89759063720703
116.546933,20.02210235595703,19.982622146606445
116.556999,20.028175354003906,20.0251407623291
116.567053,20.003881454467773,20.000844955444336
116.577093,19.985660552978516,20.01299285888672
116.587128,19.967439651489258,20.01299285888672
116.597202,19.991735458374023,20.0251407623291
116.60723,20.028175354003906,20.006919860839844
116.617277,20.00995445251465,19.988697052001953
116.627322,20.00995445251465,19.970476150512695
116.637367,19.991735458374023,19.955291748046875
116.647402,19.973514556884766,19.970476150512695
116.657515,19.958328247070312,20.006919860839844
116.667573,19.97958755493164,20.064620971679688
116.677621,20.016027450561523,20.000844955444336
116.687674,19.97958755493164,20.000844955444336
116.697728,20.02210235595703,20.05854606628418
116.707771,20.003881454467773,19.97654914855957
116.717827,20.037288665771484,19.949216842651367
116.727877,20.00995445251465,19.961366653442383
116.73792,19.991735458374023,19.994770050048828
116.747968,19.967439651489258,19.937068939208984
116.758013,19.991735458374023,19.937068939208984
116.768051,20.00995445251465,20.031213760375977
116.778101,20.00995445251465,20.08891487121582
116.788231,19.958328247070312,20.0251407623291
116.798274,20.037288665771484,19.982622146606445
116.808312,20.028175354003906,20.01299285888672
116.818343,19.991735458374023,19.955291748046875
116.828384,20.00995445251465,19.982622146606445
116.838449,19.991735458374023,19.988697052001953
116.848483,19.973514556884766,19.97654914855957
116.858526,20.028175354003906,19.988697052001953
116.868576,19.952255249023438,20.046398162841797
116.878635,19.991735458374023,20.076766967773438
116.888684,20.061580657958984,20.019067764282227
116.89874,20.016027450561523,19.982622146606445
116.90878,20.003881454467773,19.937068939208984
116.918894,20.028175354003906,19.955291748046875
116.928961,19.9978084564209,20.031213760375977
116.938992,19.940109252929688,19.982622146606445
116.949047,19.952255249023438,20.000844955444336
116.959107,19.985660552978516,20.000844955444336
116.96915,20.02210235595703,20.019067764282227
116.979196,20.037288665771484,20.04032325744629
116.989221,20.00995445251465,20.04032325744629
116.999283,19.985660552978516,20.006919860839844
117.009341,20.028175354003906,19.961366653442383
117.019379,20.016027450561523,19.86722183227539
117.02944,19.958328247070312,19.970476150512695
117.039558,19.991735458374023,20.019067764282227
117.049592,20.016027450561523,20.006919860839844
117.059632,20.04336166381836,20.01299285888672
117.069659,20.016027450561523,20.01299285888672
117.079688,19.973514556884766,20.0251407623291
117.089729,20.04336166381836,20.006919860839844
117.099793,20.028175354003906,19.988697052001953
117.109833,19.967439651489258,19.961366653442383
117.119854,19.958328247070312,19.955291748046875
117.129891,19.973514556884766,19.943143844604492
117.139963,19.9978084564209,19.961366653442383
117.150029,20.05550765991211,20.01299285888672
117.160076,20.016027450561523,20.052473068237305
117.170129,20.04336166381836,20.0251407623291
117.180259,19.9978084564209,20.0251407623291
117.190311,19.9978084564209,20.0251407623291
117.200344,19.946182250976562,19.994770050048828
117.210392,19.93403434753418,19.955291748046875
117.22045,19.958328247070312,19.955291748046875
117.2305,19.991735458374023,20.000844955444336
117.240557,20.02210235595703,20.046398162841797
117.250605,20.05550765991211,20.031213760375977
117.260638,20.00995445251465,20.019067764282227
117.270695,20.003881454467773,20.0251407623291
117.280729,19.991735458374023,19.97654914855957
117.290773,19.93403434753418,19.955291748046875
117.300905,19.952255249023438,19.994770050048828
117.310941,19.97958755493164,19.943143844604492
117.320998,20.073728561401367,19.943143844604492
117.331039,20.016027450561523,20.0251407623291
117.341078,20.00995445251465,20.019067764282227
117.351143,20.016027450561523,20.064620971679688
117.361166,19.9978084564209,20.046398162841797
117.371213,20.016027450561523,19.988697052001953
117.381265,20.003881454467773,20.01299285888672
117.391324,19.93403434753418,19.93099594116211
117.401356,19.973514556884766,19.961366653442383
117.411406,20.073728561401367,20.019067764282227
117.421458,19.9978084564209,19.955291748046875
117.431569,19.991735458374023,19.970476150512695
117.441626,20.037288665771484,20.052473068237305
117.451679,19.9978084564209,20.04032325744629
117.461722,20.00995445251465,20.006919860839844
117.47177,19.940109252929688,20.01299285888672
117.48183,19.946182250976562,19.97654914855957
117.491872,19.985660552978516,19.943143844604492
117.50192,20.049434661865234,20.006919860839844
117.511977,20.00995445251465,19.97654914855957
117.522017,20.037288665771484,19.982622146606445
117.532077,20.08587646484375,20.01299285888672
117.542122,19.9978084564209,20.006919860839844
117.552181,19.93403434753418,20.031213760375977
117.562325,19.985660552978516,20.0251407623291
117.572367,19.985660552978516,20.019067764282227
117.582419,19.985660552978516,19.97654914855957
117.592461,19.9978084564209,19.906700134277344
117.602511,20.028175354003906,19.97654914855957
117.612574,20.00995445251465,20.000844955444336
117.622625,19.985660552978516,20.000844955444336
117.632675,19.9978084564209,20.031213760375977
117.642729,19.958328247070312,20.019067764282227
117.652765,19.985660552978516,20.031213760375977
117.662827,19.991735458374023,20.046398162841797
117.672843,19.991735458374023,20.019067764282227
117.682981,19.9978084564209,19.961366653442383
117.693034,20.073728561401367,19.937068939208984
117.70308,20.003881454467773,19.955291748046875
117.71313,19.958328247070312,20.01299285888672
117.723189,19.985660552978516,20.05854606628418
117.733243,19.985660552978516,20.006919860839844
117.743289,20.003881454467773,20.01299285888672
117.753338,19.991735458374023,20.05854606628418
117.763376,19.991735458374023,20.006919860839844
117.773396,20.04336166381836,19.949216842651367
117.783452,20.073728561401367,19.970476150512695
117.79349,19.967439651489258,19.994770050048828
117.803534,19.921886444091797,19.937068939208984
117.813679,19.967439651489258,19.924922943115234
117.823723,20.003881454467773,20.006919860839844
117.833768,20.00995445251465,20.070693969726562
117.843818,19.9978084564209,20.04032325744629
117.853866,20.04336166381836,20.006919860839844
117.863916,20.003881454467773,20.019067764282227
117.873978,20.061580657958984,19.949216842651367
117.884008,19.9978084564209,19.982622146606445
117.894053,19.967439651489258,20.01299285888672
117.904096,19.9978084564209,19.97654914855957
117.914153,19.985660552978516,19.961366653442383
117.924218,19.991735458374023,20.031213760375977
117.934273,19.958328247070312,20.08891487121582
117.944401,20.037288665771484,20.019067764282227
117.954426,20.037288665771484,20.006919860839844
117.964479,19.9978084564209,19.949216842651367
117.974533,19.958328247070312,19.937068939208984
117.984581,19.973514556884766,19.89759063720703
117.994629,19.927961349487305,20.01299285888672
118.004676,19.991735458374023,20.031213760375977
118.014738,20.037288665771484,20.006919860839844
118.024773,19.97958755493164,19.994770050048828
118.03485,20.04336166381836,20.0251407623291
118.044882,20.037288665771484,20.05854606628418
118.054928,20.037288665771484,20.01299285888672
118.064961,19.973514556884766,19.982622146606445
118.075083,19.952255249023438,19.89759063720703
118.085122,19.973514556884766,19.97654914855957
118.095178,20.003881454467773,20.006919860839844
118.105212,20.028175354003906,20.000844955444336
118.115279,19.952255249023438,20.01299285888672
118.12532,19.9978084564209,20.000844955444336
118.135354,20.067655563354492,20.031213760375977
118.145414,20.04336166381836,20.04032325744629
118.155448,20.00995445251465,20.0251407623291
118.165505,19.952255249023438,19.949216842651367
118.175533,19.991735458374023,19.93099594116211
118.18559,20.028175354003906,19.949216842651367
118.195629,19.946182250976562,20.006919860839844
118.20573,19.946182250976562,19.988697052001953
118.215771,20.00995445251465,20.0251407623291
118.22582,20.067655563354492,20.006919860839844
118.235868,20.003881454467773,20.052473068237305
118.245916,20.003881454467773,20.000844955444336
118.255961,19.967439651489258,19.961366653442383
118.266035,19.952255249023438,19.970476150512695
118.276076,20.02210235595703,19.949216842651367
118.286131,19.967439651489258,19.955291748046875
118.296188,20.003881454467773,20.0251407623291
118.30625,20.079803466796875,20.076766967773438
118.316313,20.02210235595703,20.019067764282227
118.326439,19.973514556884766,20.000844955444336
118.336491,19.958328247070312,19.994770050048828
118.346549,19.973514556884766,19.982622146606445
118.356604,20.003881454467773,20.006919860839844
118.366642,20.00995445251465,19.955291748046875
118.376682,19.991735458374023,19.955291748046875
118.386727,19.9978084564209,20.006919860839844
118.396798,20.00995445251465,20.064620971679688
118.406834,19.985660552978516,20.046398162841797
118.416871,19.967439651489258,20.070693969726562
118.426917,20.028175354003906,20.000844955444336
118.436955,19.967439651489258,20.000844955444336
118.446994,19.991735458374023,19.970476150512695
118.457105,20.016027450561523,19.961366653442383
118.467147,20.02210235595703,20.04032325744629
118.47719,20.037288665771484,19.988697052001953
118.487251,20.003881454467773,19.982622146606445
118.497278,19.958328247070312,20.031213760375977
118.507323,20.028175354003906,20.064620971679688
118.517398,20.003881454467773,20.006919860839844
118.527434,19.940109252929688,19.994770050048828
118.537518,19.958328247070312,19.982622146606445
118.547553,20.02210235595703,19.91277503967285
118.557591,20.016027450561523,20.006919860839844
118.567667,20.073728561401367,20.031213760375977
118.577722,20.016027450561523,20.01299285888672
118.587841,20.037288665771484,20.006919860839844
118.597878,19.991735458374023,20.0251407623291
118.607911,19.991735458374023,20.046398162841797
118.617951,19.946182250976562,20.0251407623291
118.627995,19.927961349487305,19.988697052001953
118.638045,20.00995445251465,19.970476150512695
118.648083,20.073728561401367,19.955291748046875
118.658136,20.028175354003906,19.949216842651367
118.668171,20.00995445251465,19.97654914855957
118.678203,19.16570472717285,19.098894119262695
118.688271,19.335771560668945,19.284143447875977
118.698317,19.93403434753418,19.773080825805664
118.708377,20.468523025512695,20.21038818359375
118.718491,19.839889526367188,19.484575271606445
118.728544,19.894556045532227,19.69715690612793
118.738594,20.237720489501953,20.234683990478516
118.748636,20.51103973388672,20.501930236816406
118.758671,20.562665939331055,20.501930236816406
118.768709,20.33489990234375,20.465486526489258
118.77875,20.107133865356445,20.356159210205078
118.788793,19.864187240600586,20.38349151611328
118.798827,19.794336318969727,20.249868392944336
118.808881,19.87026023864746,20.186094284057617
118.818921,20.067655563354492,20.070693969726562
118.828995,20.05550765991211,19.97654914855957
118.839014,20.091951370239258,19.924922943115234
118.84914,20.02210235595703,19.961366653442383
118.859188,19.991735458374023,19.949216842651367
118.869237,19.991735458374023,19.906700134277344
118.879282,19.927961349487305,19.970476150512695
118.889336,19.952255249023438,20.019067764282227
118.899395,19.991735458374023,20.006919860839844
118.909449,20.091951370239258,19.982622146606445
118.919495,20.016027450561523,19.961366653442383
118.929549,19.97958755493164,20.000844955444336
118.939602,19.991735458374023,19.988697052001953
118.949639,19.973514556884766,20.031213760375977
118.959681,20.003881454467773,19.961366653442383
118.969724,20.037288665771484,19.961366653442383
118.979846,19.985660552978516,20.04032325744629
118.989899,19.985660552978516,20.10106086730957
118.999963,20.061580657958984,20.0251407623291
119.010012,19.985660552978516,19.988697052001953
119.020065,19.985660552978516,20.000844955444336
119.030106,20.037288665771484,19.924922943115234
119.040131,19.991735458374023,20.019067764282227
119.050181,20.02210235595703,20.006919860839844
119.060217,19.952255249023438,20.031213760375977
119.070256,19.973514556884766,20.006919860839844
119.0803,19.991735458374023,19.988697052001953
119.090349,20.05550765991211,20.0251407623291
119.100388,20.003881454467773,20.05854606628418
119.110501,20.016027450561523,20.0251407623291
119.120538,19.973514556884766,19.988697052001953
119.130601,19.952255249023438,19.982622146606445
119.140635,19.9978084564209,19.970476150512695
119.150694,19.991735458374023,19.982622146606445
119.160741,20.00995445251465,20.006919860839844
119.170782,20.073728561401367,20.052473068237305
119.180833,19.9978084564209,20.006919860839844
119.190882,20.016027450561523,20.006919860839844
119.200927,20.05550765991211,20.046398162841797
119.210977,19.973514556884766,20.019067764282227
119.221016,19.946182250976562,19.943143844604492
119.231065,19.991735458374023,19.982622146606445
119.241185,20.016027450561523,19.955291748046875
119.251229,20.016027450561523,19.988697052001953
119.261279,20.02210235595703,20.019067764282227
119.271331,20.003881454467773,20.0251407623291
119.281384,19.991735458374023,20.0251407623291
119.291424,20.073728561401367,20.04032325744629
119.30147,20.003881454467773,19.988697052001953
119.311526,19.967439651489258,20.000844955444336
119.321556,19.991735458374023,19.994770050048828
119.331597,19.9978084564209,19.937068939208984
119.341661,19.9978084564209,19.949216842651367
119.351695,19.985660552978516,20.031213760375977
119.36174,20.037288665771484,20.094987869262695
119.371879,20.003881454467773,20.04032325744629
119.381925,19.967439651489258,20.006919860839844
119.391957,19.940109252929688,20.000844955444336
119.402005,19.985660552978516,19.970476150512695
119.412053,19.967439651489258,19.982622146606445
119.422108,19.991735458374023,19.961366653442383
119.432175,20.02210235595703,19.961366653442383
119.442202,19.985660552978516,19.970476150512695
119.452252,20.037288665771484,19.97654914855957
119.462298,19.9978084564209,20.046398162841797
119.472344,20.02210235595703,20.08891487121582
119.482384,20.003881454467773,20.006919860839844
119.492433,19.967439651489258,19.994770050048828
119.502571,19.97958755493164,19.97654914855957
119.512622,19.9978084564209,19.93099594116211
119.522659,20.037288665771484,20.01299285888672
119.532701,19.958328247070312,19.988697052001953
119.542739,20.00995445251465,19.994770050048828
119.552803,20.05550765991211,20.019067764282227
119.562837,20.016027450561523,20.052473068237305
119.572882,19.991735458374023,20.04032325744629
119.582923,19.952255249023438,20.0251407623291
119.592994,19.97958755493164,19.988697052001953
119.603035,19.991735458374023,19.891517639160156
119.61308,20.016027450561523,19.982622146606445
119.623138,19.940109252929688,20.01299285888672
119.63326,19.991735458374023,20.000844955444336
119.643291,20.079803466796875,20.01299285888672
119.653346,20.003881454467773,20.0251407623291
119.663409,19.967439651489258,20.052473068237305
119.673459,19.967439651489258,20.04032325744629
119.683502,19.985660552978516,20.046398162841797
119.693551,20.00995445251465,20.006919860839844
119.703591,19.946182250976562,19.949216842651367
119.713638,20.037288665771484,19.93099594116211
119.723681,20.049434661865234,19.949216842651367
119.733729,20.028175354003906,20.000844955444336
119.74376,20.00995445251465,20.052473068237305
119.753816,19.958328247070312,20.031213760375977
119.763961,19.967439651489258,20.031213760375977
119.774007,20.02210235595703,20.05854606628418
119.784044,19.952255249023438,19.994770050048828
119.794087,19.9978084564209,19.988697052001953
119.804148,20.067655563354492,19.988697052001953
119.814194,20.04336166381836,19.955291748046875
119.824238,19.985660552978516,19.955291748046875
119.83428,20.003881454467773,20.031213760375977
119.844342,19.973514556884766,20.08891487121582
119.854392,19.946182250976562,20.04032325744629
119.864441,19.958328247070312,20.01299285888672
119.874478,19.985660552978516,19.994770050048828
119.884631,20.02210235595703,20.019067764282227
