log_stamp,IMUData.w
288.236958,0.9861416361416362
288.238965,0.9861416361416362
288.240966,0.9861416361416362
288.242967,0.9861721611721612
288.24497,0.9861721611721612
288.246969,0.9861416361416362
288.248978,0.9861416361416362
288.250983,0.9861416361416362
288.252993,0.9861416361416362
288.255011,0.9861416361416362
288.257003,0.9861111111111112
288.259023,0.9861111111111112
288.261026,0.9861111111111112
288.263038,0.9860805860805861
288.26504,0.9860805860805861
288.267047,0.9860805860805861
288.269052,0.9860500610500611
288.271056,0.9860500610500611
288.273061,0.9860195360195361
288.275067,0.9860195360195361
288.277068,0.985989010989011
288.279071,0.985958485958486
288.281072,0.985927960927961
288.283077,0.985897435897436
288.285103,0.9858669108669109
288.287104,0.9858363858363859
288.289104,0.9857753357753358
288.291105,0.9857448107448108
288.293107,0.9856227106227107
288.295108,0.9855006105006106
288.297117,0.9854090354090355
288.299151,0.9852564102564103
288.301155,0.9851343101343102
288.30316,0.984920634920635
288.305169,0.9847069597069598
288.307174,0.9845848595848595
288.309193,0.9843406593406593
288.311201,0.984065934065934
288.313212,0.9839133089133089
288.315218,0.9836385836385836
288.317228,0.9834859584859584
288.319241,0.9831807081807081
288.321247,0.9828144078144078
288.323247,0.9826312576312576
288.325255,0.9822649572649572
288.327333,0.9818376068376068
288.329337,0.9816239316239316
288.331341,0.9811965811965812
288.333344,0.9809523809523809
288.335348,0.9804945054945055
288.337357,0.98003663003663
288.339364,0.9797924297924298
288.341369,0.9793040293040293
288.343381,0.979029304029304
288.345384,0.9785103785103785
288.347394,0.977991452991453
288.349402,0.9776862026862027
288.351403,0.9771367521367521
288.353404,0.9765262515262515
288.355406,0.9762515262515262
288.357417,0.9756410256410256
288.359425,0.9753663003663003
288.361427,0.9747863247863248
288.363435,0.9742063492063492
288.365435,0.9739316239316239
288.367444,0.9734126984126984
288.369464,0.9731684981684982
288.371474,0.9726495726495726
288.373478,0.9721916971916972
288.375485,0.971978021978022
288.377485,0.9715506715506715
288.379492,0.9711233211233211
288.3815,0.9709401709401709
288.383505,0.9705738705738706
288.385505,0.9703907203907204
288.387511,0.9700854700854701
288.389514,0.9697802197802198
288.391523,0.9696581196581197
288.393528,0.9694139194139194
288.395538,0.9692918192918193
288.397546,0.9691086691086691
288.399591,0.9689255189255189
288.401595,0.9688339438339438
288.403597,0.9687118437118437
288.405606,0.9685897435897436
288.407608,0.9685286935286935
288.40963,0.9684371184371184
288.411635,0.9684065934065934
288.413645,0.9683455433455433
288.415651,0.9683150183150183
288.417652,0.9682844932844933
288.419675,0.9682844932844933
288.421703,0.9682539682539683
288.423712,0.9682539682539683
288.425712,0.9682539682539683
288.427717,0.9682539682539683
288.429721,0.9682844932844933
288.431726,0.9682844932844933
288.433727,0.9682844932844933
288.43573,0.9682844932844933
288.437733,0.9682844932844933
288.439753,0.9683150183150183
288.44176,0.9683150183150183
288.443766,0.9683150183150183
288.445769,0.9683455433455433
288.447786,0.9683455433455433
288.449819,0.9683455433455433
288.451823,0.9683760683760684
288.453831,0.9684065934065934
288.455831,0.9684065934065934
288.457836,0.9684371184371184
288.459875,0.9684676434676435
288.461878,0.9684981684981685
288.463939,0.9685286935286935
288.465939,0.9685592185592186
288.467944,0.9686202686202686
288.469949,0.9686507936507937
288.471958,0.9686813186813187
288.473964,0.9687423687423687
288.475966,0.9688034188034188
288.477967,0.9688644688644689
288.479974,0.9688949938949939
288.481984,0.968986568986569
288.483993,0.969047619047619
288.488005,0.9691697191697192
288.490039,0.9692612942612943
288.492048,0.9693223443223443
288.494053,0.9694139194139194
288.496053,0.9694749694749695
288.498059,0.9695665445665446
288.50007,0.9696581196581197
288.502081,0.9697191697191697
288.504089,0.9698412698412698
288.50615,0.9699328449328449
288.508153,0.97002442002442
288.510162,0.9701465201465201
288.512166,0.9702075702075702
288.514168,0.9703907203907204
288.516176,0.9705433455433455
288.518184,0.9706654456654457
288.520191,0.9708791208791209
288.522192,0.971001221001221
288.524193,0.9712454212454212
288.526201,0.9714896214896215
288.52821,0.9716422466422466
288.530244,0.9719169719169719
288.532247,0.9721916971916972
288.534252,0.9723443223443223
288.536256,0.9726495726495726
288.538257,0.9727716727716728
288.540273,0.9730769230769231
288.542276,0.9733821733821734
288.544281,0.9735347985347985
288.546286,0.9738400488400488
288.548286,0.973992673992674
288.550312,0.9742673992673992
288.552315,0.9745726495726496
288.554322,0.9746947496947497
288.556328,0.974969474969475
288.558333,0.9752442002442002
288.560346,0.9753663003663003
288.562348,0.9756410256410256
288.564353,0.9757631257631257
288.566356,0.976037851037851
288.568361,0.9763125763125763
288.570396,0.9764346764346764
288.572399,0.9767094017094017
288.57446,0.977014652014652
288.576462,0.9771367521367521
288.578467,0.9774420024420024
288.58047,0.9775641025641025
288.582473,0.9778388278388278
288.58448,0.9781135531135531
288.586486,0.9782661782661782
288.588497,0.9785409035409035
288.590501,0.9786630036630036
288.592517,0.9789377289377289
288.594521,0.9792429792429792
288.596523,0.9793650793650793
288.598532,0.9796398046398046
288.600564,0.9799145299145299
288.60257,0.98003663003663
288.604577,0.9802808302808302
288.60658,0.9804029304029304
288.608581,0.9806166056166056
288.610588,0.9808608058608058
288.612596,0.9809523809523809
288.614596,0.9811660561660561
288.616671,0.9813492063492063
288.618597,0.9814713064713064
288.620626,0.9816239316239316
288.622627,0.9817155067155067
288.624638,0.9818681318681318
288.626643,0.982020757020757
288.628643,0.982081807081807
288.630678,0.9822039072039072
288.632685,0.9822649572649572
288.634686,0.9823870573870573
288.636692,0.9824481074481074
288.638694,0.9824786324786324
288.640717,0.9825702075702075
288.64276,0.9826007326007326
288.644765,0.9826312576312576
288.646767,0.9826923076923076
288.648774,0.9826923076923076
288.650784,0.9827533577533577
288.652791,0.9827838827838827
288.654796,0.9827838827838827
288.656806,0.9828144078144078
288.65881,0.9828144078144078
288.660811,0.9828449328449328
288.662811,0.9828449328449328
288.664816,0.9828449328449328
288.666825,0.9828449328449328
288.668839,0.9828449328449328
288.670844,0.9828449328449328
288.672847,0.9828449328449328
288.674853,0.9828449328449328
288.676853,0.9828449328449328
288.678859,0.9828449328449328
288.680887,0.9828449328449328
288.682887,0.9828449328449328
288.684893,0.9828449328449328
288.686901,0.9828449328449328
288.688905,0.9828449328449328
288.690933,0.9828449328449328
288.692937,0.9828449328449328
288.694946,0.9828449328449328
288.696953,0.9828449328449328
288.698957,0.9828449328449328
288.700986,0.9828449328449328
288.702996,0.9828144078144078
288.705017,0.9828144078144078
288.707025,0.9828144078144078
288.709033,0.9828144078144078
288.711063,0.9828144078144078
288.71307,0.9828144078144078
288.715075,0.9828144078144078
288.717079,0.9828144078144078
288.719084,0.9827838827838827
288.721106,0.9827838827838827
288.723115,0.9827838827838827
288.725123,0.9827838827838827
288.727213,0.9827838827838827
288.72922,0.9827533577533577
288.731226,0.9827533577533577
288.733238,0.9827533577533577
288.735245,0.9827228327228327
288.737246,0.9827228327228327
288.739252,0.9827228327228327
288.741264,0.9826923076923076
288.743352,0.9826617826617826
288.745358,0.9826617826617826
288.747365,0.9826312576312576
288.749369,0.9826312576312576
288.751371,0.9826007326007326
288.753384,0.9825396825396825
288.75539,0.9825396825396825
288.757396,0.9824786324786324
288.759401,0.9824481074481074
288.761411,0.9823870573870573
288.76342,0.9822954822954822
288.765421,0.9822649572649572
288.767426,0.9821733821733821
288.76943,0.982051282051282
288.771433,0.9819902319902319
288.773434,0.9818681318681318
288.775443,0.9818070818070818
288.777447,0.9816544566544566
288.779448,0.9814713064713064
288.781468,0.9814102564102564
288.783475,0.9812271062271062
288.785475,0.9811355311355311
288.78748,0.9809523809523809
288.789481,0.9807387057387057
288.791519,0.9806471306471306
288.793521,0.9804639804639804
288.795527,0.9803113553113553
288.797531,0.9802197802197802
288.799532,0.980067155067155
288.801555,0.980006105006105
288.803564,0.9798840048840048
288.805567,0.9797619047619047
288.807574,0.9797008547008547
288.809584,0.9796092796092796
288.81168,0.9795177045177045
288.813689,0.9794871794871794
288.815699,0.9793956043956044
288.817699,0.9793650793650793
288.8197,0.9793040293040293
288.821713,0.9792735042735042
288.823727,0.9792429792429792
288.825739,0.9792124542124542
288.827799,0.9791819291819291
288.829802,0.9791514041514041
288.831803,0.9791208791208791
288.833818,0.9791208791208791
288.835819,0.979090354090354
288.837822,0.979059829059829
288.839829,0.979059829059829
288.84183,0.979059829059829
288.843839,0.979029304029304
288.845839,0.979029304029304
288.847846,0.978998778998779
288.849853,0.978998778998779
288.85186,0.9789682539682539
288.853869,0.9789377289377289
288.855873,0.9789377289377289
288.85788,0.9789072039072039
288.859888,0.9789072039072039
288.861892,0.9788766788766788
288.8639,0.9788766788766788
288.865909,0.9788461538461538
288.867911,0.9788461538461538
288.881964,0.9787240537240537
288.883967,0.9786935286935287
288.885971,0.9786935286935287
288.887985,0.9786630036630036
288.889986,0.9786630036630036
288.891996,0.9786324786324786
288.894005,0.9786324786324786
288.896009,0.9786324786324786
288.898014,0.9786019536019536
288.900018,0.9786019536019536
288.902023,0.9786019536019536
288.904035,0.9785714285714285
288.906036,0.9785409035409035
288.908041,0.9785409035409035
288.910042,0.9785409035409035
288.912057,0.9785103785103785
288.914067,0.9785103785103785
288.916073,0.9784798534798534
288.918075,0.9784798534798534
288.920076,0.9784798534798534
288.92218,0.9784493284493284
288.924191,0.9784493284493284
288.926194,0.9784493284493284
288.928195,0.9784493284493284
288.930204,0.9784188034188034
288.932225,0.9784188034188034
288.934234,0.9784188034188034
288.936243,0.9784188034188034
288.938334,0.9784188034188034
288.940343,0.9783882783882784
288.942352,0.9783882783882784
288.944358,0.9783882783882784
288.946366,0.9783882783882784
288.948374,0.9783882783882784
288.950376,0.9783577533577533
288.952381,0.9783577533577533
288.954381,0.9783577533577533
288.956392,0.9783577533577533
288.958395,0.9783577533577533
288.960398,0.9783577533577533
288.962401,0.9783272283272283
288.964411,0.9783272283272283
288.966414,0.9783272283272283
288.968422,0.9783272283272283
288.970423,0.9783272283272283
288.972427,0.9783272283272283
288.974435,0.9783272283272283
288.976443,0.9783272283272283
288.978451,0.9783272283272283
288.980454,0.9783272283272283
288.982456,0.9783272283272283
288.984455,0.9783272283272283
288.986463,0.9783272283272283
288.98847,0.9783272283272283
288.990487,0.9783272283272283
288.992496,0.9783272283272283
288.994499,0.9783272283272283
288.9965,0.9783272283272283
288.998507,0.9783272283272283
289.000512,0.9783272283272283
289.00254,0.9783272283272283
289.004543,0.9783272283272283
289.006623,0.9783272283272283
289.008629,0.9783272283272283
289.010637,0.9783272283272283
289.012642,0.9783272283272283
289.014642,0.9783272283272283
289.016647,0.9783272283272283
289.018651,0.9783272283272283
289.020657,0.9783272283272283
289.022667,0.9783272283272283
289.024674,0.9783272283272283
289.026677,0.9783272283272283
289.028682,0.9783272283272283
289.030684,0.9783272283272283
289.032712,0.9783272283272283
289.034713,0.9783272283272283
289.036714,0.9783272283272283
289.038721,0.9783272283272283
289.040729,0.9783272283272283
289.042736,0.9783272283272283
289.044736,0.9783272283272283
289.046739,0.9783272283272283
289.04875,0.9783272283272283
289.050758,0.9783272283272283
289.052764,0.9783272283272283
289.054774,0.9783272283272283
289.056777,0.9783272283272283
289.058794,0.9783272283272283
289.060801,0.9783272283272283
289.062809,0.9783272283272283
289.064809,0.9783272283272283
289.066819,0.9783272283272283
289.06882,0.9783272283272283
289.070823,0.9783272283272283
289.07283,0.9783272283272283
289.074838,0.9783272283272283
289.076841,0.9783272283272283
289.078842,0.9783272283272283
289.080846,0.9783272283272283
289.082855,0.9783272283272283
289.08487,0.9783272283272283
289.086873,0.9783272283272283
289.088876,0.9783272283272283
289.090885,0.9783272283272283
289.092894,0.9783272283272283
289.094902,0.9783272283272283
289.096906,0.9783272283272283
289.098914,0.9783272283272283
289.100919,0.9783272283272283
289.102928,0.9783272283272283
289.104937,0.9783272283272283
289.106944,0.9783272283272283
289.108957,0.9783272283272283
289.110966,0.9783272283272283
289.112972,0.9783272283272283
289.114981,0.9783272283272283
289.116993,0.9783272283272283
289.118997,0.9783272283272283
289.120998,0.9783272283272283
289.123003,0.9783272283272283
289.125022,0.9783272283272283
289.127104,0.9783272283272283
289.129117,0.9783272283272283
289.131125,0.9783272283272283
289.133127,0.9783272283272283
289.135133,0.9783272283272283
289.137139,0.9783272283272283
289.139139,0.9783272283272283
289.14114,0.9783272283272283
289.143146,0.9783272283272283
289.145152,0.9783272283272283
289.147163,0.9783272283272283
289.149171,0.9783272283272283
289.151178,0.9783272283272283
289.15318,0.9783272283272283
289.15519,0.9783272283272283
289.157201,0.9783272283272283
289.159208,0.9783272283272283
289.161217,0.9783272283272283
289.163223,0.9783272283272283
289.165229,0.9783272283272283
289.167241,0.9783272283272283
289.169321,0.9783272283272283
289.171329,0.9783272283272283
289.173329,0.9783272283272283
289.175336,0.9783272283272283
289.177345,0.9783272283272283
289.179349,0.9783272283272283
289.181353,0.9783272283272283
289.18336,0.9783272283272283
289.185367,0.9783272283272283
289.187376,0.9783272283272283
289.189381,0.9783272283272283
289.191386,0.9783272283272283
289.193386,0.9783272283272283
289.195413,0.9783272283272283
289.197419,0.9783272283272283
289.19942,0.9783272283272283
289.201426,0.9783272283272283
289.203433,0.9783272283272283
289.205443,0.9783272283272283
289.207451,0.9783272283272283
289.209458,0.9783272283272283
289.211467,0.9783272283272283
289.213466,0.9783272283272283
289.215467,0.9783272283272283
289.217472,0.9783272283272283
289.219483,0.9783272283272283
289.221484,0.9783272283272283
289.223492,0.9783272283272283
289.225492,0.9782967032967033
289.227498,0.9782967032967033
289.229505,0.9782661782661782
289.231515,0.9782661782661782
289.233521,0.9782661782661782
289.235531,0.9782356532356532
289.237537,0.9782051282051282
289.239544,0.9781746031746031
289.241547,0.9781440781440781
289.245558,0.978083028083028
289.247587,0.978021978021978
289.249596,0.977991452991453
289.251599,0.9779304029304029
289.2536,0.9778998778998779
289.255603,0.9778388278388278
289.257607,0.9777777777777777
289.259608,0.9777472527472527
289.26161,0.9776862026862027
289.263617,0.9776556776556776
289.265632,0.9775946275946276
289.267634,0.9775335775335775
289.269637,0.9775030525030525
289.271641,0.9774114774114774
289.27365,0.9773199023199023
289.275652,0.9772893772893773
289.277657,0.9771978021978022
289.279659,0.9771672771672771
289.281669,0.9771062271062271
289.283672,0.977045177045177
289.285677,0.977014652014652
289.28768,0.9769536019536019
289.289682,0.9769536019536019
289.291693,0.9768925518925519
289.293699,0.9768620268620268
289.295701,0.9768315018315018
289.297711,0.9768009768009768
289.299732,0.9767704517704517
289.301732,0.9767399267399267
289.303735,0.9766788766788767
289.305743,0.9766483516483516
289.307752,0.9765873015873016
289.30976,0.9764957264957265
289.311773,0.9764346764346764
289.313775,0.9763431013431013
289.319793,0.975976800976801
289.321804,0.9758852258852259
289.323805,0.9757020757020757
289.325811,0.9755189255189255
289.327811,0.9753968253968254
289.329813,0.9752136752136752
289.331828,0.9750915750915751
289.333828,0.9748778998778999
289.335833,0.9746336996336996
289.337836,0.9745115995115995
289.339848,0.9742368742368742
289.341862,0.9740842490842491
289.343864,0.9738095238095238
289.345869,0.9735347985347985
289.347871,0.9734126984126984
289.349873,0.9731379731379731
289.351878,0.9728937728937729
289.35388,0.9728021978021978
289.355881,0.9725579975579975
289.357887,0.9724664224664225
289.359888,0.9722527472527472
289.361889,0.9720695970695971
289.363889,0.971978021978022
289.365895,0.9718253968253968
289.367901,0.9717338217338217
289.369909,0.9715811965811966
289.371921,0.9714590964590964
289.373933,0.9713980463980464
289.375934,0.9713064713064713
289.377956,0.9712148962148962
289.379958,0.9711538461538461
289.381968,0.971062271062271
289.383974,0.971031746031746
289.38598,0.9709096459096459
289.387982,0.9708180708180708
289.38999,0.9707875457875458
289.391992,0.9706959706959707
289.394001,0.9706349206349206
289.396003,0.9705128205128205
289.398005,0.9703907203907204
289.400022,0.9703296703296703
289.402029,0.9702075702075702
289.404044,0.970054945054945
289.406046,0.969993894993895
289.408057,0.9698412698412698
289.410062,0.9697802197802198
289.412071,0.9696275946275946
289.414075,0.9694749694749695
289.416078,0.9694139194139194
289.418087,0.9692612942612943
289.420097,0.9691697191697192
289.422106,0.968986568986569
289.424107,0.9688034188034188
289.426114,0.9686813186813187
289.428119,0.9684981684981685
289.430123,0.9682844932844933
289.432127,0.9681623931623932
289.434134,0.967948717948718
289.436135,0.9678571428571429
289.43814,0.9676434676434676
289.440143,0.9674297924297924
289.442146,0.9673382173382173
289.444151,0.9671245421245421
289.446175,0.967032967032967
289.448179,0.9668498168498169
289.450189,0.9666361416361416
289.452195,0.9665445665445666
289.454196,0.9663614163614164
289.456196,0.9662087912087912
289.458206,0.9661172161172161
289.460207,0.965964590964591
289.462216,0.9658730158730159
289.464218,0.9657509157509158
289.466225,0.9656288156288156
289.468235,0.9655677655677656
289.470239,0.9654761904761905
289.472244,0.9654456654456655
289.474258,0.9653846153846154
289.476263,0.9653540903540904
289.47827,0.9653540903540904
289.480278,0.9653540903540904
289.482287,0.9653540903540904
289.484296,0.9653540903540904
289.486307,0.9653846153846154
289.488313,0.9653846153846154
289.49032,0.9653846153846154
289.492327,0.9654151404151404
289.494336,0.9654151404151404
289.496339,0.9654151404151404
289.498409,0.9654456654456655
289.500414,0.9654456654456655
289.502424,0.9654761904761905
289.504432,0.9654761904761905
289.506432,0.9655067155067155
289.508439,0.9655372405372405
289.510443,0.9655372405372405
289.512451,0.9655677655677656
289.51446,0.9655677655677656
289.516467,0.9656288156288156
289.518476,0.9656593406593407
289.520478,0.9656898656898657
289.522481,0.9657203907203907
289.524495,0.9657814407814408
289.526502,0.9658119658119658
289.528506,0.9659035409035409
289.53051,0.965964590964591
289.53251,0.9660866910866911
289.534513,0.9662393162393162
289.536522,0.9663308913308913
289.538524,0.9665140415140415
289.540531,0.9666056166056166
289.542533,0.9668192918192918
289.544539,0.967032967032967
289.546547,0.9671245421245421
289.548547,0.9673382173382173
289.550573,0.9675824175824176
289.552579,0.9677045177045177
289.554582,0.967948717948718
289.556585,0.9680708180708181
289.558586,0.9683455433455433
289.560613,0.9686507936507937
289.562616,0.9688034188034188
289.564625,0.9691391941391941
289.566629,0.9692918192918193
289.568634,0.9696581196581197
289.570657,0.97002442002442
289.572664,0.9702380952380952
289.574664,0.9706349206349206
289.576666,0.971062271062271
289.578675,0.9712759462759463
289.5807,0.9717032967032967
289.582704,0.9719169719169719
289.584709,0.9723748473748474
289.586712,0.9728632478632478
289.588721,0.9731074481074481
289.590733,0.9735958485958486
289.592798,0.9740842490842491
289.5948,0.9743284493284493
289.596806,0.9748473748473748
289.598813,0.9750915750915751
289.600819,0.9756105006105006
289.602825,0.9760989010989011
289.604829,0.9763431013431013
289.606834,0.9768315018315018
289.608836,0.977045177045177
289.610844,0.9775030525030525
289.612847,0.9778998778998779
289.614856,0.978083028083028
289.616857,0.9784493284493284
289.618865,0.9787851037851037
289.62087,0.9789377289377289
289.622873,0.9792429792429792
289.62488,0.9793650793650793
289.626888,0.9796398046398046
289.628891,0.9798534798534798
289.630905,0.9799755799755799
289.632912,0.9801587301587301
289.634921,0.9802503052503052
289.636921,0.9804334554334554
289.638926,0.9805860805860805
289.640948,0.9806471306471306
289.642957,0.9807997557997558
289.644965,0.9809218559218559
289.646972,0.9809829059829059
289.648976,0.981074481074481
289.650999,0.9811355311355311
289.653006,0.9812271062271062
289.655022,0.9813186813186813
289.657035,0.9813492063492063
289.659035,0.9814407814407814
289.661128,0.9815323565323565
289.66313,0.9815628815628815
289.665139,0.9816849816849816
289.667141,0.9817155067155067
289.669142,0.9818376068376068
289.671158,0.9819291819291819
289.673162,0.9819902319902319
289.675166,0.9821123321123321
289.67723,0.9822344322344322
289.679231,0.9823260073260073
289.681232,0.9824481074481074
289.683237,0.9825091575091575
289.685239,0.9826617826617826
289.687248,0.9827838827838827
289.689257,0.9828754578754578
289.691259,0.982997557997558
289.693262,0.983058608058608
289.695267,0.9832112332112332
289.69727,0.9833333333333333
289.699272,0.9833943833943833
289.701282,0.9835164835164835
289.703308,0.9836385836385836
289.705309,0.9836996336996336
289.707315,0.9837912087912087
289.709322,0.9838217338217338
289.71133,0.9838827838827838
289.713336,0.9839438339438339
289.715338,0.9839438339438339
289.71734,0.9839438339438339
289.719351,0.9839438339438339
289.721364,0.9839438339438339
289.72337,0.9839438339438339
289.725372,0.9839438339438339
289.727375,0.9839438339438339
289.729392,0.9839438339438339
289.731406,0.9839438339438339
289.73341,0.9839438339438339
289.735412,0.9839133089133089
289.737417,0.9839133089133089
289.739418,0.9839133089133089
289.741455,0.9839133089133089
289.743461,0.9839133089133089
289.745527,0.9838827838827838
289.747533,0.9838827838827838
289.749542,0.9838522588522588
289.751545,0.9838522588522588
289.753551,0.9838217338217338
289.755553,0.9837606837606837
289.757558,0.9837606837606837
289.759565,0.9836996336996336
289.761572,0.9836691086691086
289.763577,0.9836080586080586
289.765582,0.9835470085470085
289.767584,0.9835164835164835
289.769594,0.9834249084249084
289.771612,0.9833638583638583
289.773614,0.9833333333333333
289.775616,0.9832722832722832
289.777618,0.9832417582417582
289.779626,0.9831807081807081
289.781641,0.9831196581196581
289.783647,0.983089133089133
289.785654,0.982997557997558
289.787655,0.9829670329670329
289.789659,0.9828754578754578
289.791672,0.9828144078144078
289.793677,0.9827533577533577
289.79568,0.9826617826617826
289.797695,0.9825396825396825
289.799707,0.9824786324786324
289.801718,0.9823565323565323
289.803722,0.9822954822954822
289.805729,0.9821428571428571
289.807736,0.9819902319902319
289.809745,0.9818986568986569
289.811773,0.9817155067155067
289.81383,0.9815018315018315
289.815834,0.9813797313797313
289.817839,0.9811355311355311
289.819841,0.9809829059829059
289.821861,0.9807081807081807
289.823861,0.9804029304029304
289.825868,0.9802503052503052
289.827884,0.9799145299145299
289.829976,0.9795482295482295
289.831979,0.9793650793650793
289.833988,0.9789682539682539
289.835999,0.9787851037851037
289.838004,0.9783882783882784
289.840011,0.977991452991453
289.842019,0.9777777777777777
289.844025,0.9773809523809524
289.84603,0.9771672771672771
289.848036,0.9767399267399267
289.850044,0.9763125763125763
289.852051,0.9760989010989011
289.85406,0.9756715506715506
289.856062,0.9752136752136752
289.858065,0.975
289.860067,0.9745421245421245
289.862072,0.9742979242979243
289.864077,0.9738705738705739
289.866086,0.9734126984126984
289.868089,0.9731990231990232
289.870096,0.9728021978021978
289.8721,0.9725885225885226
289.874106,0.9721916971916972
289.876113,0.9717948717948718
289.878113,0.9716117216117216
289.880124,0.9712454212454212
289.88215,0.9708791208791209
289.884159,0.9706959706959707
289.886168,0.9703601953601954
289.888177,0.9701770451770452
289.890178,0.9698412698412698
289.89219,0.9695360195360195
289.894193,0.9693528693528694
289.896198,0.969047619047619
289.89827,0.9687423687423687
289.900271,0.9686202686202686
289.902282,0.9683150183150183
289.904284,0.9681929181929182
289.906292,0.967948717948718
289.908298,0.9677045177045177
289.91031,0.9675824175824176
289.912317,0.9673382173382173
289.914323,0.9672161172161172
289.916329,0.967002442002442
289.918334,0.9667887667887668
289.920343,0.9666666666666667
289.922368,0.9664529914529915
289.924373,0.9662393162393162
289.926382,0.9661172161172161
289.928391,0.9659035409035409
289.930393,0.9658119658119658
289.932408,0.9655982905982906
289.934414,0.9653846153846154
289.936424,0.9652930402930403
289.93843,0.9651404151404152
289.940499,0.964957264957265
289.942504,0.9648962148962149
289.944516,0.9647435897435898
289.946519,0.9646825396825397
289.948521,0.9645604395604396
289.950523,0.9644688644688645
289.952524,0.9644383394383395
289.954526,0.9643772893772894
289.956535,0.9643772893772894
289.958545,0.9643467643467644
289.960554,0.9643467643467644
289.962555,0.9643467643467644
289.964558,0.9643772893772894
289.966566,0.9643772893772894
289.968576,0.9643772893772894
289.970583,0.9643772893772894
289.972601,0.9643772893772894
289.974601,0.9644078144078144
289.97661,0.9644078144078144
289.978613,0.9644383394383395
289.980619,0.9644383394383395
289.982713,0.9644688644688645
289.984717,0.9644688644688645
289.986721,0.9644993894993895
289.988722,0.9645299145299145
289.990722,0.9645604395604396
289.992753,0.9645909645909646
289.994755,0.9646214896214896
289.996762,0.9647130647130647
289.998763,0.9647741147741148
290.000766,0.9649267399267399
290.002796,0.9651404151404152
290.004802,0.9652625152625153
290.006811,0.9655372405372405
290.008814,0.9658424908424909
290.010815,0.966025641025641
290.012822,0.9663919413919414
290.014826,0.9665750915750916
290.01683,0.967002442002442
290.018837,0.9674908424908425
290.020839,0.9677350427350427
290.022859,0.9682539682539683
290.024927,0.9687728937728938
290.026935,0.969047619047619
290.028944,0.9695970695970696
290.030949,0.9699023199023199
290.032951,0.9704517704517704
290.034959,0.971031746031746
290.036967,0.9713064713064713
290.038968,0.9718559218559218
290.04097,0.9721306471306471
290.043001,0.9726495726495726
290.045019,0.9731990231990232
290.047024,0.9734432234432234
290.049032,0.9739621489621489
290.051033,0.9744505494505494
290.053046,0.9747252747252747
290.055048,0.9752136752136752
290.05705,0.9754578754578754
290.059052,0.975976800976801
290.061058,0.9764652014652014
290.063085,0.9766788766788767
290.065091,0.9771367521367521
290.067155,0.9775946275946276
290.069157,0.9778083028083028
290.071161,0.9782051282051282
290.073172,0.9783882783882784
290.075178,0.9787545787545787
290.077186,0.979090354090354
290.079193,0.9792429792429792
290.081195,0.9795787545787545
290.083205,0.9797313797313797
290.085213,0.98003663003663
290.087222,0.9803113553113553
290.089222,0.9804639804639804
290.091223,0.9807081807081807
290.093231,0.9809829059829059
290.095231,0.981074481074481
290.097238,0.9813186813186813
290.09924,0.9814407814407814
290.101245,0.9816544566544566
290.103277,0.9818376068376068
290.105282,0.9819291819291819
290.10729,0.9821428571428571
290.109368,0.9823260073260073
