log_stamp,IMUData.w,IMUData.x
2549.242393,0.941056166056166,-0.005555555555555556
2549.244398,0.941056166056166,-0.005555555555555556
2549.246408,0.941056166056166,-0.005555555555555556
2549.24841,0.941056166056166,-0.005555555555555556
2549.250458,0.941056166056166,-0.005555555555555556
2549.25247,0.941056166056166,-0.005555555555555556
2549.254473,0.941056166056166,-0.005555555555555556
2549.256479,0.941056166056166,-0.005555555555555556
2549.258484,0.941056166056166,-0.005555555555555556
2549.26053,0.941056166056166,-0.005555555555555556
2549.262534,0.941056166056166,-0.005555555555555556
2549.26454,0.941056166056166,-0.005555555555555556
2549.266542,0.941025641025641,-0.005555555555555556
2549.268547,0.941025641025641,-0.005586080586080586
2549.270584,0.941056166056166,-0.005555555555555556
2549.272585,0.941025641025641,-0.005555555555555556
2549.27459,0.941025641025641,-0.005555555555555556
2549.276592,0.941025641025641,-0.005555555555555556
2549.278597,0.941025641025641,-0.005555555555555556
2549.280647,0.941025641025641,-0.005586080586080586
2549.282652,0.941025641025641,-0.005586080586080586
2549.284655,0.941025641025641,-0.005586080586080586
2549.286661,0.941025641025641,-0.005586080586080586
2549.288663,0.941025641025641,-0.005586080586080586
2549.290703,0.941025641025641,-0.005586080586080586
2549.292706,0.941025641025641,-0.005586080586080586
2549.294708,0.941025641025641,-0.005586080586080586
2549.296711,0.941025641025641,-0.005586080586080586
2549.298717,0.941025641025641,-0.005586080586080586
2549.300767,0.941025641025641,-0.005586080586080586
2549.30277,0.941025641025641,-0.005586080586080586
2549.304775,0.941025641025641,-0.005586080586080586
2549.306779,0.941025641025641,-0.005586080586080586
2549.308784,0.941025641025641,-0.005586080586080586
2549.310825,0.941025641025641,-0.005586080586080586
2549.312828,0.941025641025641,-0.005586080586080586
2549.314834,0.941025641025641,-0.005586080586080586
2549.316835,0.941025641025641,-0.005586080586080586
2549.318837,0.941025641025641,-0.005586080586080586
2549.320887,0.941025641025641,-0.005586080586080586
2549.32289,0.941025641025641,-0.005616605616605617
2549.324896,0.941025641025641,-0.005586080586080586
2549.326898,0.941025641025641,-0.005586080586080586
2549.328901,0.941025641025641,-0.005586080586080586
2549.33095,0.941025641025641,-0.005586080586080586
2549.332954,0.941025641025641,-0.005586080586080586
2549.334963,0.941025641025641,-0.005586080586080586
2549.336965,0.941025641025641,-0.005586080586080586
2549.338968,0.941025641025641,-0.005616605616605617
2549.34101,0.941025641025641,-0.005616605616605617
2549.343013,0.941025641025641,-0.005616605616605617
2549.345024,0.941025641025641,-0.005616605616605617
2549.347029,0.941025641025641,-0.005616605616605617
2549.349031,0.941025641025641,-0.005616605616605617
2549.35106,0.941025641025641,-0.005616605616605617
2549.353063,0.941025641025641,-0.005616605616605617
2549.355073,0.941025641025641,-0.005616605616605617
2549.357079,0.941025641025641,-0.005616605616605617
2549.359081,0.941025641025641,-0.005616605616605617
2549.361118,0.941025641025641,-0.005616605616605617
2549.363122,0.941025641025641,-0.005616605616605617
2549.365123,0.941025641025641,-0.005616605616605617
2549.367131,0.941025641025641,-0.005616605616605617
2549.369136,0.941025641025641,-0.005616605616605617
2549.371187,0.941025641025641,-0.005616605616605617
2549.37319,0.941025641025641,-0.005616605616605617
2549.375193,0.941025641025641,-0.005616605616605617
2549.377201,0.941025641025641,-0.005616605616605617
2549.379204,0.941025641025641,-0.005616605616605617
2549.381238,0.941025641025641,-0.005616605616605617
2549.383239,0.941025641025641,-0.005616605616605617
2549.385242,0.941025641025641,-0.005647130647130647
2549.38725,0.941025641025641,-0.005616605616605617
2549.389252,0.941025641025641,-0.005616605616605617
2549.391302,0.941025641025641,-0.005647130647130647
2549.393305,0.941025641025641,-0.005647130647130647
2549.395316,0.941025641025641,-0.005616605616605617
2549.397323,0.941025641025641,-0.005647130647130647
2549.39933,0.941025641025641,-0.005647130647130647
2549.401372,0.941025641025641,-0.005647130647130647
2549.403373,0.941025641025641,-0.005647130647130647
2549.405378,0.941025641025641,-0.005647130647130647
2549.407383,0.941025641025641,-0.005647130647130647
2549.409388,0.941025641025641,-0.005616605616605617
2549.41142,0.941025641025641,-0.005616605616605617
2549.413423,0.941025641025641,-0.005616605616605617
2549.415428,0.941025641025641,-0.005616605616605617
2549.417433,0.941025641025641,-0.005616605616605617
2549.41944,0.941025641025641,-0.005616605616605617
2549.421484,0.941025641025641,-0.005616605616605617
2549.423485,0.941025641025641,-0.005616605616605617
2549.425488,0.941025641025641,-0.005616605616605617
2549.427496,0.941025641025641,-0.005616605616605617
2549.429498,0.941025641025641,-0.005616605616605617
2549.431532,0.941025641025641,-0.005616605616605617
2549.433538,0.941025641025641,-0.005616605616605617
2549.435539,0.941025641025641,-0.005616605616605617
2549.43754,0.941025641025641,-0.005616605616605617
2549.439547,0.941025641025641,-0.005616605616605617
2549.441598,0.941025641025641,-0.005616605616605617
2549.443602,0.941025641025641,-0.005616605616605617
2549.445607,0.941025641025641,-0.005616605616605617
2549.447611,0.941025641025641,-0.005616605616605617
2549.449616,0.941025641025641,-0.005616605616605617
2549.451657,0.941025641025641,-0.005616605616605617
2549.453657,0.941025641025641,-0.005616605616605617
2549.455662,0.941025641025641,-0.005616605616605617
2549.457665,0.941025641025641,-0.005616605616605617
2549.459672,0.941025641025641,-0.005616605616605617
2549.461711,0.940995115995116,-0.005647130647130647
2549.463715,0.940995115995116,-0.005647130647130647
2549.46572,0.940995115995116,-0.005647130647130647
2549.467722,0.940995115995116,-0.005647130647130647
2549.469729,0.940995115995116,-0.005647130647130647
2549.471778,0.940995115995116,-0.005647130647130647
2549.473781,0.940995115995116,-0.005647130647130647
2549.475785,0.940995115995116,-0.005647130647130647
2549.477789,0.941025641025641,-0.005647130647130647
2549.479795,0.941025641025641,-0.005647130647130647
2549.481838,0.940995115995116,-0.005647130647130647
2549.483842,0.940995115995116,-0.005647130647130647
2549.485849,0.940995115995116,-0.005647130647130647
2549.487853,0.940995115995116,-0.005647130647130647
2549.489856,0.940995115995116,-0.005647130647130647
2549.491898,0.940995115995116,-0.005647130647130647
2549.493902,0.940995115995116,-0.005647130647130647
2549.495906,0.940995115995116,-0.005647130647130647
2549.49791,0.940995115995116,-0.005647130647130647
2549.499914,0.940995115995116,-0.005647130647130647
2549.501956,0.940995115995116,-0.005647130647130647
2549.50396,0.940995115995116,-0.005647130647130647
2549.505963,0.940995115995116,-0.005647130647130647
2549.507968,0.940995115995116,-0.005647130647130647
2549.509973,0.940995115995116,-0.005647130647130647
2549.512004,0.940995115995116,-0.005647130647130647
2549.514016,0.940995115995116,-0.005647130647130647
2549.516019,0.940995115995116,-0.005647130647130647
2549.518021,0.940995115995116,-0.005647130647130647
2549.520029,0.940995115995116,-0.005647130647130647
2549.522068,0.940995115995116,-0.005647130647130647
2549.524072,0.940995115995116,-0.005647130647130647
2549.526076,0.940995115995116,-0.005647130647130647
2549.52808,0.940995115995116,-0.005647130647130647
2549.530086,0.940995115995116,-0.005647130647130647
2549.532126,0.940995115995116,-0.0056776556776556774
2549.534129,0.940995115995116,-0.005647130647130647
2549.536133,0.940995115995116,-0.0056776556776556774
2549.538138,0.940995115995116,-0.005647130647130647
2549.540144,0.940995115995116,-0.005647130647130647
2549.542145,0.940995115995116,-0.0056776556776556774
2549.544148,0.940995115995116,-0.0056776556776556774
2549.546155,0.940995115995116,-0.0056776556776556774
2549.548162,0.940995115995116,-0.0056776556776556774
2549.550166,0.940995115995116,-0.0056776556776556774
2549.55219,0.940995115995116,-0.0056776556776556774
2549.554195,0.940995115995116,-0.0056776556776556774
2549.556203,0.940995115995116,-0.0056776556776556774
2549.558209,0.940995115995116,-0.0056776556776556774
2549.560213,0.940995115995116,-0.0056776556776556774
2549.562246,0.940995115995116,-0.0056776556776556774
2549.564252,0.940995115995116,-0.0056776556776556774
2549.566255,0.940995115995116,-0.0056776556776556774
2549.568259,0.940995115995116,-0.0056776556776556774
2549.570267,0.940995115995116,-0.005708180708180708
2549.572308,0.940995115995116,-0.0056776556776556774
2549.574311,0.940995115995116,-0.0056776556776556774
2549.576314,0.940995115995116,-0.0056776556776556774
2549.578322,0.940995115995116,-0.0056776556776556774
2549.580328,0.940995115995116,-0.0056776556776556774
2549.58237,0.940995115995116,-0.0056776556776556774
2549.584373,0.940995115995116,-0.0056776556776556774
2549.586378,0.940995115995116,-0.0056776556776556774
2549.588385,0.940995115995116,-0.0056776556776556774
2549.590387,0.940995115995116,-0.0056776556776556774
2549.592433,0.940995115995116,-0.0056776556776556774
2549.594435,0.940995115995116,-0.0056776556776556774
2549.596445,0.940995115995116,-0.0056776556776556774
2549.598449,0.940995115995116,-0.0056776556776556774
2549.600457,0.940995115995116,-0.0056776556776556774
2549.602485,0.940995115995116,-0.0056776556776556774
2549.604488,0.940995115995116,-0.0056776556776556774
2549.606493,0.940995115995116,-0.0056776556776556774
2549.608497,0.940995115995116,-0.0056776556776556774
2549.610501,0.940995115995116,-0.0056776556776556774
2549.612548,0.940995115995116,-0.0056776556776556774
2549.614549,0.940995115995116,-0.0056776556776556774
2549.616553,0.940995115995116,-0.0056776556776556774
2549.618558,0.940995115995116,-0.0056776556776556774
2549.620562,0.940995115995116,-0.0056776556776556774
2549.622646,0.940995115995116,-0.0056776556776556774
2549.624646,0.940995115995116,-0.0056776556776556774
2549.626653,0.940995115995116,-0.0056776556776556774
2549.628658,0.940995115995116,-0.0056776556776556774
2549.630665,0.940995115995116,-0.0056776556776556774
2549.632668,0.940995115995116,-0.0056776556776556774
2549.63467,0.940995115995116,-0.0056776556776556774
2549.636673,0.940995115995116,-0.005708180708180708
2549.638681,0.940995115995116,-0.005708180708180708
2549.640684,0.940995115995116,-0.005708180708180708
2549.642715,0.940995115995116,-0.005708180708180708
2549.644727,0.940995115995116,-0.005708180708180708
2549.646737,0.940995115995116,-0.005708180708180708
2549.648742,0.940995115995116,-0.005708180708180708
2549.65075,0.940995115995116,-0.005708180708180708
2549.652784,0.940995115995116,-0.005708180708180708
2549.654786,0.940995115995116,-0.005708180708180708
2549.656794,0.940995115995116,-0.005708180708180708
2549.658802,0.940995115995116,-0.005708180708180708
2549.660811,0.940995115995116,-0.005708180708180708
2549.662843,0.940995115995116,-0.005708180708180708
2549.664845,0.940995115995116,-0.005708180708180708
2549.666848,0.940995115995116,-0.005708180708180708
2549.668855,0.940995115995116,-0.005708180708180708
2549.670863,0.940995115995116,-0.005708180708180708
2549.672894,0.940995115995116,-0.005708180708180708
2549.674896,0.940995115995116,-0.005708180708180708
2549.676906,0.940995115995116,-0.005708180708180708
2549.678913,0.940995115995116,-0.005708180708180708
2549.680921,0.940995115995116,-0.005708180708180708
2549.682954,0.940995115995116,-0.005708180708180708
2549.684957,0.940995115995116,-0.005708180708180708
2549.686962,0.940995115995116,-0.005708180708180708
2549.688967,0.940995115995116,-0.005708180708180708
2549.690973,0.940995115995116,-0.005708180708180708
2549.693018,0.940995115995116,-0.005708180708180708
2549.695023,0.940995115995116,-0.005708180708180708
2549.697032,0.940995115995116,-0.005708180708180708
2549.699039,0.940995115995116,-0.005708180708180708
2549.70104,0.940995115995116,-0.005708180708180708
2549.703084,0.940995115995116,-0.005708180708180708
2549.70509,0.940995115995116,-0.005708180708180708
2549.707094,0.940995115995116,-0.005708180708180708
2549.709102,0.940995115995116,-0.005708180708180708
2549.711101,0.940995115995116,-0.005708180708180708
2549.713132,0.940995115995116,-0.005708180708180708
2549.71514,0.940995115995116,-0.005708180708180708
2549.717142,0.940995115995116,-0.005708180708180708
2549.71915,0.940995115995116,-0.005708180708180708
2549.721155,0.940995115995116,-0.005708180708180708
2549.723202,0.940995115995116,-0.005708180708180708
2549.725208,0.940995115995116,-0.005708180708180708
2549.72721,0.940995115995116,-0.005708180708180708
2549.729218,0.940995115995116,-0.005708180708180708
2549.731222,0.940995115995116,-0.005708180708180708
2549.733258,0.940995115995116,-0.005738705738705739
2549.735265,0.940995115995116,-0.005738705738705739
2549.737274,0.940995115995116,-0.005738705738705739
2549.739283,0.940995115995116,-0.005738705738705739
2549.741288,0.940995115995116,-0.005738705738705739
2549.743322,0.940995115995116,-0.005738705738705739
2549.745328,0.940995115995116,-0.005738705738705739
2549.74733,0.940995115995116,-0.005738705738705739
2549.749337,0.940995115995116,-0.005738705738705739
2549.751341,0.940995115995116,-0.005738705738705739
2549.753378,0.940995115995116,-0.005738705738705739
2549.755382,0.940995115995116,-0.005738705738705739
2549.757384,0.940995115995116,-0.005738705738705739
2549.759392,0.940995115995116,-0.005738705738705739
2549.761397,0.940995115995116,-0.005738705738705739
2549.763436,0.940995115995116,-0.005738705738705739
2549.765441,0.940995115995116,-0.0057692307692307696
2549.767443,0.940995115995116,-0.0057692307692307696
2549.769451,0.940995115995116,-0.005738705738705739
2549.771457,0.940995115995116,-0.005738705738705739
2549.773494,0.940995115995116,-0.005738705738705739
2549.7755,0.940995115995116,-0.0057692307692307696
2549.777502,0.940995115995116,-0.005738705738705739
2549.779506,0.940995115995116,-0.005738705738705739
2549.781507,0.940995115995116,-0.005738705738705739
2549.783548,0.940995115995116,-0.005738705738705739
2549.785555,0.940995115995116,-0.005738705738705739
2549.787557,0.940995115995116,-0.005738705738705739
2549.789565,0.940995115995116,-0.005738705738705739
2549.791575,0.940995115995116,-0.005738705738705739
2549.793606,0.940995115995116,-0.005738705738705739
2549.795611,0.940995115995116,-0.005738705738705739
2549.797613,0.940995115995116,-0.005738705738705739
2549.79962,0.940995115995116,-0.005738705738705739
2549.801627,0.940995115995116,-0.005738705738705739
2549.803675,0.940995115995116,-0.005738705738705739
2549.805682,0.940995115995116,-0.005738705738705739
2549.807686,0.940995115995116,-0.005708180708180708
2549.809693,0.940995115995116,-0.005708180708180708
2549.811701,0.940995115995116,-0.005708180708180708
2549.813723,0.940995115995116,-0.005738705738705739
2549.815726,0.940995115995116,-0.005738705738705739
2549.817735,0.940995115995116,-0.005738705738705739
2549.819739,0.940995115995116,-0.005708180708180708
2549.821747,0.940995115995116,-0.005708180708180708
2549.823795,0.940995115995116,-0.005738705738705739
2549.825796,0.940995115995116,-0.005738705738705739
2549.827804,0.940995115995116,-0.005708180708180708
2549.82981,0.940995115995116,-0.005708180708180708
2549.831818,0.940995115995116,-0.005708180708180708
2549.83384,0.940995115995116,-0.005708180708180708
2549.835847,0.940995115995116,-0.005708180708180708
2549.83785,0.940995115995116,-0.005738705738705739
2549.839858,0.940995115995116,-0.005738705738705739
2549.841866,0.940995115995116,-0.005738705738705739
2549.843899,0.940995115995116,-0.005708180708180708
2549.845905,0.940995115995116,-0.005708180708180708
2549.847909,0.940995115995116,-0.005708180708180708
2549.849912,0.940995115995116,-0.005738705738705739
2549.851913,0.940995115995116,-0.005738705738705739
2549.85397,0.940995115995116,-0.005738705738705739
2549.855975,0.940995115995116,-0.005738705738705739
2549.857984,0.940995115995116,-0.005738705738705739
2549.85999,0.940995115995116,-0.005738705738705739
2549.861997,0.940995115995116,-0.005738705738705739
2549.864069,0.940995115995116,-0.005738705738705739
2549.866074,0.940995115995116,-0.005738705738705739
2549.868079,0.940995115995116,-0.005738705738705739
2549.87009,0.940995115995116,-0.005738705738705739
2549.872099,0.940995115995116,-0.005708180708180708
2549.874145,0.940995115995116,-0.005708180708180708
2549.876151,0.940995115995116,-0.005738705738705739
2549.878159,0.940995115995116,-0.005738705738705739
2549.880166,0.940995115995116,-0.005738705738705739
2549.882165,0.940995115995116,-0.005738705738705739
2549.884201,0.940995115995116,-0.005738705738705739
2549.886208,0.940995115995116,-0.005738705738705739
2549.888216,0.940995115995116,-0.005738705738705739
2549.890218,0.940995115995116,-0.005738705738705739
2549.892219,0.940995115995116,-0.005738705738705739
2549.89426,0.940995115995116,-0.005738705738705739
2549.896268,0.940995115995116,-0.005738705738705739
2549.898269,0.940995115995116,-0.005738705738705739
2549.900273,0.940995115995116,-0.005708180708180708
2549.902275,0.940995115995116,-0.005708180708180708
2549.904319,0.940995115995116,-0.005738705738705739
2549.906329,0.940995115995116,-0.005738705738705739
2549.908331,0.940995115995116,-0.005738705738705739
2549.910335,0.940995115995116,-0.005708180708180708
2549.912335,0.940995115995116,-0.005738705738705739
2549.914378,0.940995115995116,-0.005708180708180708
2549.916386,0.940995115995116,-0.005708180708180708
2549.918388,0.940995115995116,-0.005708180708180708
2549.920391,0.940995115995116,-0.005708180708180708
2549.922391,0.940995115995116,-0.005708180708180708
2549.924436,0.940995115995116,-0.005708180708180708
2549.926444,0.940995115995116,-0.005708180708180708
2549.928445,0.940995115995116,-0.005708180708180708
2549.930447,0.940995115995116,-0.005708180708180708
2549.932449,0.940995115995116,-0.005708180708180708
2549.934486,0.940995115995116,-0.005708180708180708
2549.936492,0.940995115995116,-0.005708180708180708
2549.938493,0.940995115995116,-0.005708180708180708
2549.940501,0.940995115995116,-0.005708180708180708
2549.942502,0.940995115995116,-0.005708180708180708
2549.944506,0.940995115995116,-0.005708180708180708
2549.946513,0.940995115995116,-0.005708180708180708
2549.948514,0.940995115995116,-0.005708180708180708
2549.950517,0.940995115995116,-0.005708180708180708
2549.952519,0.940995115995116,-0.005708180708180708
2549.954563,0.940995115995116,-0.005708180708180708
2549.95657,0.940995115995116,-0.005708180708180708
2549.958572,0.940995115995116,-0.005708180708180708
2549.960574,0.940995115995116,-0.005738705738705739
2549.962576,0.940995115995116,-0.005738705738705739
2549.964622,0.940995115995116,-0.005738705738705739
2549.966629,0.940995115995116,-0.005738705738705739
2549.968631,0.940995115995116,-0.005738705738705739
2549.970644,0.940995115995116,-0.005738705738705739
2549.972645,0.940995115995116,-0.005738705738705739
2549.974666,0.940995115995116,-0.005738705738705739
2549.976671,0.940995115995116,-0.005738705738705739
2549.978676,0.940995115995116,-0.005738705738705739
2549.980676,0.940995115995116,-0.005738705738705739
2549.982682,0.940995115995116,-0.005738705738705739
2549.984738,0.940995115995116,-0.005738705738705739
2549.986745,0.940995115995116,-0.005738705738705739
2549.988747,0.940995115995116,-0.005738705738705739
2549.990757,0.940995115995116,-0.005738705738705739
2549.992762,0.940995115995116,-0.005738705738705739
2549.994796,0.940995115995116,-0.005738705738705739
2549.996803,0.940995115995116,-0.005738705738705739
2549.998805,0.940995115995116,-0.005738705738705739
2550.000815,0.940995115995116,-0.005738705738705739
2550.002816,0.940995115995116,-0.005708180708180708
2550.004853,0.940995115995116,-0.005738705738705739
2550.006863,0.940995115995116,-0.005738705738705739
2550.008866,0.940995115995116,-0.005738705738705739
2550.01087,0.940995115995116,-0.005738705738705739
2550.012874,0.940995115995116,-0.005738705738705739
2550.014905,0.940995115995116,-0.005738705738705739
2550.016906,0.940995115995116,-0.005738705738705739
2550.018914,0.940995115995116,-0.005738705738705739
2550.020915,0.940995115995116,-0.005738705738705739
2550.022919,0.940995115995116,-0.005738705738705739
2550.025022,0.940995115995116,-0.005708180708180708
2550.02703,0.940995115995116,-0.005708180708180708
2550.029031,0.940995115995116,-0.005708180708180708
2550.031037,0.940995115995116,-0.005708180708180708
2550.033039,0.940995115995116,-0.005708180708180708
2550.035082,0.940995115995116,-0.005708180708180708
2550.037089,0.940995115995116,-0.005708180708180708
2550.039091,0.940995115995116,-0.005708180708180708
2550.041099,0.940995115995116,-0.005708180708180708
2550.043101,0.940995115995116,-0.005708180708180708
2550.045134,0.940995115995116,-0.005708180708180708
2550.047135,0.940995115995116,-0.005708180708180708
2550.049139,0.940995115995116,-0.005708180708180708
2550.051143,0.940995115995116,-0.005708180708180708
2550.053144,0.940995115995116,-0.005708180708180708
2550.055146,0.940995115995116,-0.005708180708180708
2550.057146,0.940995115995116,-0.005708180708180708
2550.059147,0.940995115995116,-0.005708180708180708
2550.061154,0.940995115995116,-0.005708180708180708
2550.063156,0.940995115995116,-0.005708180708180708
2550.065203,0.940995115995116,-0.005708180708180708
2550.067212,0.940995115995116,-0.005708180708180708
2550.069214,0.940995115995116,-0.005708180708180708
2550.071219,0.940995115995116,-0.005708180708180708
2550.073221,0.940995115995116,-0.005708180708180708
2550.075265,0.940995115995116,-0.005708180708180708
2550.077273,0.940995115995116,-0.005708180708180708
2550.079274,0.940995115995116,-0.005708180708180708
2550.081281,0.940995115995116,-0.005708180708180708
2550.083282,0.940995115995116,-0.005708180708180708
2550.085314,0.940995115995116,-0.005708180708180708
2550.087326,0.940995115995116,-0.005708180708180708
2550.089329,0.940995115995116,-0.005708180708180708
2550.091335,0.940995115995116,-0.005708180708180708
2550.093336,0.940995115995116,-0.005708180708180708
2550.095383,0.940995115995116,-0.005708180708180708
2550.097392,0.940995115995116,-0.005708180708180708
2550.099393,0.940995115995116,-0.005708180708180708
2550.101396,0.940995115995116,-0.005708180708180708
2550.1034,0.940995115995116,-0.005708180708180708
2550.105431,0.940995115995116,-0.005708180708180708
2550.107432,0.940995115995116,-0.005708180708180708
2550.109437,0.940995115995116,-0.005708180708180708
2550.111443,0.940995115995116,-0.005708180708180708
2550.113445,0.940995115995116,-0.005708180708180708
2550.115501,0.940995115995116,-0.005708180708180708
2550.11751,0.940995115995116,-0.005708180708180708
2550.119512,0.940964590964591,-0.005708180708180708
2550.121518,0.940964590964591,-0.005708180708180708
2550.123519,0.940964590964591,-0.005708180708180708
